2020,ALABAMA,AL,1,63,41,US HOUSE,6,GEN,FALSE,FALSE,GARY J PALMER,REPUBLICAN,FALSE,TOTAL,274160,282261,FALSE,20250910,FALSE
2020,ALABAMA,AL,1,63,41,US HOUSE,6,GEN,FALSE,FALSE,WRITEIN,,TRUE,TOTAL,8101,282261,FALSE,20250910,FALSE
2020,ALABAMA,AL,1,63,41,US HOUSE,7,GEN,FALSE,FALSE,TERRI A SEWELL,DEMOCRAT,FALSE,TOTAL,225742,232331,FALSE,20250910,FALSE
2020,ALABAMA,AL,1,63,41,US HOUSE,7,GEN,FALSE,FALSE,WRITEIN,,TRUE,TOTAL,6589,232331,FALSE,20250910,FALSE
2020,ALASKA,AK,2,94,81,US HOUSE,0,GEN,FALSE,FALSE,ALYSE S GALVIN,DEMOCRAT,FALSE,TOTAL,159856,353165,FALSE,20250910,FALSE
2020,ALASKA,AK,2,94,81,US HOUSE,0,GEN,FALSE,FALSE,DON YOUNG,REPUBLICAN,FALSE,TOTAL,192126,353165,FALSE,20250910,FALSE
2020,ALASKA,AK,2,94,81,US HOUSE,0,GEN,FALSE,FALSE,WRITEIN,,TRUE,TOTAL,1183,353165,FALSE,20250910,FALSE
2020,ARIZONA,AZ,4,86,61,US HOUSE,1,GEN,FALSE,FALSE,TIFFANY SHEDD,REPUBLICAN,FALSE,TOTAL,176709,365178,FALSE,20250910,FALSE
2020,ARIZONA,AZ,4,86,61,US HOUSE,1,GEN,FALSE,FALSE,TOM O'HALLERAN,DEMOCRAT,FALSE,TOTAL,188469,365178,FALSE,20250910,FALSE
2020,ARIZONA,AZ,4,86,61,US HOUSE,2,GEN,FALSE,FALSE,ANN KIRKPATRICK,DEMOCRAT,FALSE,TOTAL,209945,381054,FALSE,20250910,FALSE
2020,ARIZONA,AZ,4,86,61,US HOUSE,2,GEN,FALSE,FALSE,BRANDON MARTIN,REPUBLICAN,FALSE,TOTAL,170975,381054,FALSE,20250910,FALSE
2020,ARIZONA,AZ,4,86,61,US HOUSE,2,GEN,FALSE,FALSE,BRANDON SCHLASS,WRITE-IN (COMMON SENSE MODERATE),FALSE,TOTAL,35,381054,FALSE,20250910,FALSE
2020,ARIZONA,AZ,4,86,61,US HOUSE,2,GEN,FALSE,FALSE,IMAN BAH,WRITE-IN (INDEPENDENT),FALSE,TOTAL,99,381054,FALSE,20250910,FALSE
2020,ARIZONA,AZ,4,86,61,US HOUSE,3,GEN,FALSE,FALSE,DANIEL WOOD,REPUBLICAN,FALSE,TOTAL,95594,269837,FALSE,20250910,FALSE
2020,ARIZONA,AZ,4,86,61,US HOUSE,3,GEN,FALSE,FALSE,RAUL M GRIJALVA,DEMOCRAT,FALSE,TOTAL,174243,269837,FALSE,20250910,FALSE
2020,ARIZONA,AZ,4,86,61,US HOUSE,4,GEN,FALSE,FALSE,ANA PEREZ GISSY,WRITE-IN (INDEPENDENT),FALSE,TOTAL,39,398623,FALSE,20250910,FALSE
2020,ARIZONA,AZ,4,86,61,US HOUSE,4,GEN,FALSE,FALSE,BRETT BRENNAN,WRITE-IN (LIBERTARIAN),FALSE,TOTAL,67,398623,FALSE,20250910,FALSE
2020,ARIZONA,AZ,4,86,61,US HOUSE,4,GEN,FALSE,FALSE,DELINA DISANTO,DEMOCRAT,FALSE,TOTAL,120484,398623,FALSE,20250910,FALSE
2020,ARIZONA,AZ,4,86,61,US HOUSE,4,GEN,FALSE,FALSE,DON OVERHOLSER,WRITE-IN (REPUBLICAN),FALSE,TOTAL,5,398623,FALSE,20250910,FALSE
2020,ARIZONA,AZ,4,86,61,US HOUSE,4,GEN,FALSE,FALSE,EMILY ROBINSON,WRITE-IN (INDEPENDENT),FALSE,TOTAL,7,398623,FALSE,20250910,FALSE
2020,ARIZONA,AZ,4,86,61,US HOUSE,4,GEN,FALSE,FALSE,MIKO JONES,WRITE-IN (DEMOCRATIC),FALSE,TOTAL,19,398623,FALSE,20250910,FALSE
2020,ARIZONA,AZ,4,86,61,US HOUSE,4,GEN,FALSE,FALSE,PAUL A GOSAR,REPUBLICAN,FALSE,TOTAL,278002,398623,FALSE,20250910,FALSE
2020,ARIZONA,AZ,4,86,61,US HOUSE,5,GEN,FALSE,FALSE,ANDY BIGGS,REPUBLICAN,FALSE,TOTAL,262414,445657,FALSE,20250910,FALSE
2020,ARIZONA,AZ,4,86,61,US HOUSE,5,GEN,FALSE,FALSE,JOAN GREENE,DEMOCRAT,FALSE,TOTAL,183171,445657,FALSE,20250910,FALSE
2020,ARIZONA,AZ,4,86,61,US HOUSE,5,GEN,FALSE,FALSE,KAREN STEPHENS,WRITE-IN (REPUBLICAN),FALSE,TOTAL,72,445657,FALSE,20250910,FALSE
2020,ARIZONA,AZ,4,86,61,US HOUSE,6,GEN,FALSE,FALSE,DAVID SCHWEIKERT,REPUBLICAN,FALSE,TOTAL,217783,417427,FALSE,20250910,FALSE
2020,ARIZONA,AZ,4,86,61,US HOUSE,6,GEN,FALSE,FALSE,HIRAL TIPIRNENI,DEMOCRAT,FALSE,TOTAL,199644,417427,FALSE,20250910,FALSE
2020,ARIZONA,AZ,4,86,61,US HOUSE,7,GEN,FALSE,FALSE,J TRAVIS KIRKHAM,WRITE-IN (REPUBLICAN),FALSE,TOTAL,3,215732,FALSE,20250910,FALSE
2020,ARIZONA,AZ,4,86,61,US HOUSE,7,GEN,FALSE,FALSE,JOSHUA BARNETT,REPUBLICAN,FALSE,TOTAL,50226,215732,FALSE,20250910,FALSE
2020,ARIZONA,AZ,4,86,61,US HOUSE,7,GEN,FALSE,FALSE,ROXANNE RODRIGUEZ,WRITE-IN (LIBERTARIAN),FALSE,TOTAL,51,215732,FALSE,20250910,FALSE
2020,ARIZONA,AZ,4,86,61,US HOUSE,7,GEN,FALSE,FALSE,RUBEN GALLEGO,DEMOCRAT,FALSE,TOTAL,165452,215732,FALSE,20250910,FALSE
2020,ARIZONA,AZ,4,86,61,US HOUSE,8,GEN,FALSE,FALSE,DEBBIE LESKO,REPUBLICAN,FALSE,TOTAL,251633,422467,FALSE,20250910,FALSE
2020,ARIZONA,AZ,4,86,61,US HOUSE,8,GEN,FALSE,FALSE,MICHAEL MUSCATO,DEMOCRAT,FALSE,TOTAL,170816,422467,FALSE,20250910,FALSE
2020,ARIZONA,AZ,4,86,61,US HOUSE,8,GEN,FALSE,FALSE,TALIBAN HENDRIX,WRITE-IN (INDEPENDENT),FALSE,TOTAL,18,422467,FALSE,20250910,FALSE
2020,ARIZONA,AZ,4,86,61,US HOUSE,9,GEN,FALSE,FALSE,DAVE GILES,REPUBLICAN,FALSE,TOTAL,135180,352274,FALSE,20250910,FALSE
2020,ARIZONA,AZ,4,86,61,US HOUSE,9,GEN,FALSE,FALSE,GREG STANTON,DEMOCRAT,FALSE,TOTAL,217094,352274,FALSE,20250910,FALSE
2020,ARKANSAS,AR,5,71,42,US HOUSE,1,GEN,FALSE,FALSE,"ERIC A \""RICK\"" CRAWFORD",REPUBLICAN,FALSE,TOTAL,237596,237596,FALSE,20250910,FALSE
2020,ARKANSAS,AR,5,71,42,US HOUSE,2,GEN,FALSE,FALSE,J FRENCH HILL,REPUBLICAN,FALSE,TOTAL,184093,332503,FALSE,20250910,FALSE
2020,ARKANSAS,AR,5,71,42,US HOUSE,2,GEN,FALSE,FALSE,JOYCE ELLIOTT,DEMOCRAT,FALSE,TOTAL,148410,332503,FALSE,20250910,FALSE
2020,ARKANSAS,AR,5,71,42,US HOUSE,3,GEN,FALSE,FALSE,CELESTE WILLIAMS,DEMOCRAT,FALSE,TOTAL,106325,334262,FALSE,20250910,FALSE
2020,ARKANSAS,AR,5,71,42,US HOUSE,3,GEN,FALSE,FALSE,MICHAEL J KALAGIAS,LIBERTARIAN,FALSE,TOTAL,12977,334262,FALSE,20250910,FALSE
2020,ARKANSAS,AR,5,71,42,US HOUSE,3,GEN,FALSE,FALSE,STEVE WOMACK,REPUBLICAN,FALSE,TOTAL,214960,334262,FALSE,20250910,FALSE
2020,ARKANSAS,AR,5,71,42,US HOUSE,4,GEN,FALSE,FALSE,BRUCE WESTERMAN,REPUBLICAN,FALSE,TOTAL,191617,275035,FALSE,20250910,FALSE
2020,ARKANSAS,AR,5,71,42,US HOUSE,4,GEN,FALSE,FALSE,FRANK GILBERT,LIBERTARIAN,FALSE,TOTAL,7668,275035,FALSE,20250910,FALSE
2020,ARKANSAS,AR,5,71,42,US HOUSE,4,GEN,FALSE,FALSE,WILLIAM H HANSON,DEMOCRAT,FALSE,TOTAL,75750,275035,FALSE,20250910,FALSE
2020,CALIFORNIA,CA,6,93,71,US HOUSE,1,GEN,FALSE,FALSE,AUDREY DENNEY,DEMOCRAT,FALSE,TOTAL,154073,358263,FALSE,20250910,FALSE
2020,CALIFORNIA,CA,6,93,71,US HOUSE,1,GEN,FALSE,FALSE,DOUG LAMALFA,REPUBLICAN,FALSE,TOTAL,204190,358263,FALSE,20250910,FALSE
2020,CALIFORNIA,CA,6,93,71,US HOUSE,2,GEN,FALSE,FALSE,DALE K MENSING,REPUBLICAN,FALSE,TOTAL,94320,388755,FALSE,20250910,FALSE
2020,CALIFORNIA,CA,6,93,71,US HOUSE,2,GEN,FALSE,FALSE,JARED HUFFMAN,DEMOCRAT,FALSE,TOTAL,294435,388755,FALSE,20250910,FALSE
2020,CALIFORNIA,CA,6,93,71,US HOUSE,3,GEN,FALSE,FALSE,JOHN GARAMENDI,DEMOCRAT,FALSE,TOTAL,176043,321988,FALSE,20250910,FALSE
2020,CALIFORNIA,CA,6,93,71,US HOUSE,3,GEN,FALSE,FALSE,TAMIKA HAMILTON,REPUBLICAN,FALSE,TOTAL,145945,321988,FALSE,20250910,FALSE
2020,CALIFORNIA,CA,6,93,71,US HOUSE,4,GEN,FALSE,FALSE,BRYNNE S KENNEDY,DEMOCRAT,FALSE,TOTAL,194731,442022,FALSE,20250910,FALSE
2020,CALIFORNIA,CA,6,93,71,US HOUSE,4,GEN,FALSE,FALSE,TOM MCCLINTOCK,REPUBLICAN,FALSE,TOTAL,247291,442022,FALSE,20250910,FALSE
2020,CALIFORNIA,CA,6,93,71,US HOUSE,5,GEN,FALSE,FALSE,MIKE THOMPSON,DEMOCRAT,FALSE,TOTAL,271233,356460,FALSE,20250910,FALSE
2020,CALIFORNIA,CA,6,93,71,US HOUSE,5,GEN,FALSE,FALSE,SCOTT GIBLIN,REPUBLICAN,FALSE,TOTAL,85227,356460,FALSE,20250910,FALSE
2020,CALIFORNIA,CA,6,93,71,US HOUSE,6,GEN,FALSE,FALSE,CHRIS BISH,REPUBLICAN,FALSE,TOTAL,83466,313114,FALSE,20250910,FALSE
2020,CALIFORNIA,CA,6,93,71,US HOUSE,6,GEN,FALSE,FALSE,DORIS O MATSUI,DEMOCRAT,FALSE,TOTAL,229648,313114,FALSE,20250910,FALSE
2020,CALIFORNIA,CA,6,93,71,US HOUSE,7,GEN,FALSE,FALSE,AMI BERA,DEMOCRAT,FALSE,TOTAL,217416,383965,FALSE,20250910,FALSE
2020,CALIFORNIA,CA,6,93,71,US HOUSE,7,GEN,FALSE,FALSE,BUZZ PATTERSON,REPUBLICAN,FALSE,TOTAL,166549,383965,FALSE,20250910,FALSE
2020,CALIFORNIA,CA,6,93,71,US HOUSE,8,GEN,FALSE,FALSE,CHRISTINE BUBSER,DEMOCRAT,FALSE,TOTAL,124400,283111,FALSE,20250910,FALSE
2020,CALIFORNIA,CA,6,93,71,US HOUSE,8,GEN,FALSE,FALSE,JAY OBERNOLTE,REPUBLICAN,FALSE,TOTAL,158711,283111,FALSE,20250910,FALSE
2020,CALIFORNIA,CA,6,93,71,US HOUSE,9,GEN,FALSE,FALSE,"ANTONIO C \""TONY\"" AMADOR",REPUBLICAN,FALSE,TOTAL,128358,302610,FALSE,20250910,FALSE
2020,CALIFORNIA,CA,6,93,71,US HOUSE,9,GEN,FALSE,FALSE,JERRY MCNERNEY,DEMOCRAT,FALSE,TOTAL,174252,302610,FALSE,20250910,FALSE
2020,CALIFORNIA,CA,6,93,71,US HOUSE,10,GEN,FALSE,FALSE,JOSH HARDER,DEMOCRAT,FALSE,TOTAL,166865,302494,FALSE,20250910,FALSE
2020,CALIFORNIA,CA,6,93,71,US HOUSE,10,GEN,FALSE,FALSE,TED HOWZE,REPUBLICAN,FALSE,TOTAL,135629,302494,FALSE,20250910,FALSE
2020,CALIFORNIA,CA,6,93,71,US HOUSE,11,GEN,FALSE,FALSE,MARK DESAULNIER,DEMOCRAT,FALSE,TOTAL,271063,371356,FALSE,20250910,FALSE
2020,CALIFORNIA,CA,6,93,71,US HOUSE,11,GEN,FALSE,FALSE,NISHA SHARMA,REPUBLICAN,FALSE,TOTAL,100293,371356,FALSE,20250910,FALSE
2020,CALIFORNIA,CA,6,93,71,US HOUSE,12,GEN,FALSE,FALSE,NANCY PELOSI,DEMOCRAT,FALSE,TOTAL,281776,362950,FALSE,20250910,FALSE
2020,CALIFORNIA,CA,6,93,71,US HOUSE,12,GEN,FALSE,FALSE,SHAHID BUTTAR,DEMOCRAT,FALSE,TOTAL,81174,362950,FALSE,20250910,FALSE
2020,CALIFORNIA,CA,6,93,71,US HOUSE,13,GEN,FALSE,FALSE,BARBARA LEE,DEMOCRAT,FALSE,TOTAL,327863,362818,FALSE,20250910,FALSE
2020,CALIFORNIA,CA,6,93,71,US HOUSE,13,GEN,FALSE,FALSE,NIKKA PITERMAN,REPUBLICAN,FALSE,TOTAL,34955,362818,FALSE,20250910,FALSE
2020,CALIFORNIA,CA,6,93,71,US HOUSE,14,GEN,FALSE,FALSE,JACKIE SPEIER,DEMOCRAT,FALSE,TOTAL,278300,351005,FALSE,20250910,FALSE
2020,CALIFORNIA,CA,6,93,71,US HOUSE,14,GEN,FALSE,FALSE,RAN S PETEL,REPUBLICAN,FALSE,TOTAL,72705,351005,FALSE,20250910,FALSE
2020,CALIFORNIA,CA,6,93,71,US HOUSE,15,GEN,FALSE,FALSE,ALISON HAYDEN,REPUBLICAN,FALSE,TOTAL,99710,342701,FALSE,20250910,FALSE
2020,CALIFORNIA,CA,6,93,71,US HOUSE,15,GEN,FALSE,FALSE,ERIC SWALWELL,DEMOCRAT,FALSE,TOTAL,242991,342701,FALSE,20250910,FALSE
2020,CALIFORNIA,CA,6,93,71,US HOUSE,16,GEN,FALSE,FALSE,JIM COSTA,DEMOCRAT,FALSE,TOTAL,128690,216729,FALSE,20250910,FALSE
2020,CALIFORNIA,CA,6,93,71,US HOUSE,16,GEN,FALSE,FALSE,KEVIN COOKINGHAM,REPUBLICAN,FALSE,TOTAL,88039,216729,FALSE,20250910,FALSE
2020,CALIFORNIA,CA,6,93,71,US HOUSE,17,GEN,FALSE,FALSE,RITESH TANDON,REPUBLICAN,FALSE,TOTAL,85199,297336,FALSE,20250910,FALSE
2020,CALIFORNIA,CA,6,93,71,US HOUSE,17,GEN,FALSE,FALSE,RO KHANNA,DEMOCRAT,FALSE,TOTAL,212137,297336,FALSE,20250910,FALSE
2020,CALIFORNIA,CA,6,93,71,US HOUSE,18,GEN,FALSE,FALSE,ANNA G ESHOO,DEMOCRAT,FALSE,TOTAL,217388,344139,FALSE,20250910,FALSE
2020,CALIFORNIA,CA,6,93,71,US HOUSE,18,GEN,FALSE,FALSE,RISHI KUMAR,DEMOCRAT,FALSE,TOTAL,126751,344139,FALSE,20250910,FALSE
2020,CALIFORNIA,CA,6,93,71,US HOUSE,19,GEN,FALSE,FALSE,JUSTIN JAMES AGUILERA,REPUBLICAN,FALSE,TOTAL,88642,313027,FALSE,20250910,FALSE
2020,CALIFORNIA,CA,6,93,71,US HOUSE,19,GEN,FALSE,FALSE,ZOE LOFGREN,DEMOCRAT,FALSE,TOTAL,224385,313027,FALSE,20250910,FALSE
2020,CALIFORNIA,CA,6,93,71,US HOUSE,20,GEN,FALSE,FALSE,JEFF GORMAN,REPUBLICAN,FALSE,TOTAL,71658,308554,FALSE,20250910,FALSE
2020,CALIFORNIA,CA,6,93,71,US HOUSE,20,GEN,FALSE,FALSE,JIMMY PANETTA,DEMOCRAT,FALSE,TOTAL,236896,308554,FALSE,20250910,FALSE
2020,CALIFORNIA,CA,6,93,71,US HOUSE,21,GEN,FALSE,FALSE,DAVID G VALADAO,REPUBLICAN,FALSE,TOTAL,85928,170334,FALSE,20250910,FALSE
2020,CALIFORNIA,CA,6,93,71,US HOUSE,21,GEN,FALSE,FALSE,TJ COX,DEMOCRAT,FALSE,TOTAL,84406,170334,FALSE,20250910,FALSE
2020,CALIFORNIA,CA,6,93,71,US HOUSE,22,GEN,FALSE,FALSE,DEVIN NUNES,REPUBLICAN,FALSE,TOTAL,170888,315139,FALSE,20250910,FALSE
2020,CALIFORNIA,CA,6,93,71,US HOUSE,22,GEN,FALSE,FALSE,PHIL ARBALLO,DEMOCRAT,FALSE,TOTAL,144251,315139,FALSE,20250910,FALSE
2020,CALIFORNIA,CA,6,93,71,US HOUSE,23,GEN,FALSE,FALSE,KEVIN MCCARTHY,REPUBLICAN,FALSE,TOTAL,190222,306118,FALSE,20250910,FALSE
2020,CALIFORNIA,CA,6,93,71,US HOUSE,23,GEN,FALSE,FALSE,KIM MANGONE,DEMOCRAT,FALSE,TOTAL,115896,306118,FALSE,20250910,FALSE
2020,CALIFORNIA,CA,6,93,71,US HOUSE,24,GEN,FALSE,FALSE,ANDY CALDWELL,REPUBLICAN,FALSE,TOTAL,149781,362345,FALSE,20250910,FALSE
2020,CALIFORNIA,CA,6,93,71,US HOUSE,24,GEN,FALSE,FALSE,SALUD O CARBAJAL,DEMOCRAT,FALSE,TOTAL,212564,362345,FALSE,20250910,FALSE
2020,CALIFORNIA,CA,6,93,71,US HOUSE,25,GEN,FALSE,FALSE,CHRISTY SMITH,DEMOCRAT,FALSE,TOTAL,169305,338943,FALSE,20250910,FALSE
2020,CALIFORNIA,CA,6,93,71,US HOUSE,25,GEN,FALSE,FALSE,MIKE GARCIA,REPUBLICAN,FALSE,TOTAL,169638,338943,FALSE,20250910,FALSE
2020,CALIFORNIA,CA,6,93,71,US HOUSE,26,GEN,FALSE,FALSE,JULIA BROWNLEY,DEMOCRAT,FALSE,TOTAL,208856,344733,FALSE,20250910,FALSE
2020,CALIFORNIA,CA,6,93,71,US HOUSE,26,GEN,FALSE,FALSE,RONDA BALDWIN-KENNEDY,REPUBLICAN,FALSE,TOTAL,135877,344733,FALSE,20250910,FALSE
2020,CALIFORNIA,CA,6,93,71,US HOUSE,27,GEN,FALSE,FALSE,JOHNNY J NALBANDIAN,REPUBLICAN,FALSE,TOTAL,95907,317318,FALSE,20250910,FALSE
2020,CALIFORNIA,CA,6,93,71,US HOUSE,27,GEN,FALSE,FALSE,JUDY CHU,DEMOCRAT,FALSE,TOTAL,221411,317318,FALSE,20250910,FALSE
2020,CALIFORNIA,CA,6,93,71,US HOUSE,28,GEN,FALSE,FALSE,ADAM B SCHIFF,DEMOCRAT,FALSE,TOTAL,244271,336199,FALSE,20250910,FALSE
2020,CALIFORNIA,CA,6,93,71,US HOUSE,28,GEN,FALSE,FALSE,ERIC EARLY,REPUBLICAN,FALSE,TOTAL,91928,336199,FALSE,20250910,FALSE
2020,CALIFORNIA,CA,6,93,71,US HOUSE,29,GEN,FALSE,FALSE,ANGELICA MARIA DUENAS,DEMOCRAT,FALSE,TOTAL,91524,210944,FALSE,20250910,FALSE
2020,CALIFORNIA,CA,6,93,71,US HOUSE,29,GEN,FALSE,FALSE,TONY CARDENAS,DEMOCRAT,FALSE,TOTAL,119420,210944,FALSE,20250910,FALSE
2020,CALIFORNIA,CA,6,93,71,US HOUSE,30,GEN,FALSE,FALSE,BRAD SHERMAN,DEMOCRAT,FALSE,TOTAL,240038,345464,FALSE,20250910,FALSE
2020,CALIFORNIA,CA,6,93,71,US HOUSE,30,GEN,FALSE,FALSE,MARK S REED,REPUBLICAN,FALSE,TOTAL,105426,345464,FALSE,20250910,FALSE
2020,CALIFORNIA,CA,6,93,71,US HOUSE,31,GEN,FALSE,FALSE,AGNES GIBBONEY,REPUBLICAN,FALSE,TOTAL,110735,286050,FALSE,20250910,FALSE
2020,CALIFORNIA,CA,6,93,71,US HOUSE,31,GEN,FALSE,FALSE,PETE AGUILAR,DEMOCRAT,FALSE,TOTAL,175315,286050,FALSE,20250910,FALSE
2020,CALIFORNIA,CA,6,93,71,US HOUSE,32,GEN,FALSE,FALSE,GRACE F NAPOLITANO,DEMOCRAT,FALSE,TOTAL,172942,259760,FALSE,20250910,FALSE
2020,CALIFORNIA,CA,6,93,71,US HOUSE,32,GEN,FALSE,FALSE,JOSHUA M SCOTT,REPUBLICAN,FALSE,TOTAL,86818,259760,FALSE,20250910,FALSE
2020,CALIFORNIA,CA,6,93,71,US HOUSE,33,GEN,FALSE,FALSE,JAMES P BRADLEY,REPUBLICAN,FALSE,TOTAL,123334,380428,FALSE,20250910,FALSE
2020,CALIFORNIA,CA,6,93,71,US HOUSE,33,GEN,FALSE,FALSE,TED LIEU,DEMOCRAT,FALSE,TOTAL,257094,380428,FALSE,20250910,FALSE
2020,CALIFORNIA,CA,6,93,71,US HOUSE,34,GEN,FALSE,FALSE,DAVID KIM,DEMOCRAT,FALSE,TOTAL,96554,205346,FALSE,20250910,FALSE
2020,CALIFORNIA,CA,6,93,71,US HOUSE,34,GEN,FALSE,FALSE,JIMMY GOMEZ,DEMOCRAT,FALSE,TOTAL,108792,205346,FALSE,20250910,FALSE
2020,CALIFORNIA,CA,6,93,71,US HOUSE,35,GEN,FALSE,FALSE,MIKE CARGILE,REPUBLICAN,FALSE,TOTAL,74941,244346,FALSE,20250910,FALSE
2020,CALIFORNIA,CA,6,93,71,US HOUSE,35,GEN,FALSE,FALSE,NORMA J TORRES,DEMOCRAT,FALSE,TOTAL,169405,244346,FALSE,20250910,FALSE
2020,CALIFORNIA,CA,6,93,71,US HOUSE,36,GEN,FALSE,FALSE,ERIN CRUZ,REPUBLICAN,FALSE,TOTAL,121698,306849,FALSE,20250910,FALSE
2020,CALIFORNIA,CA,6,93,71,US HOUSE,36,GEN,FALSE,FALSE,RAUL RUIZ,DEMOCRAT,FALSE,TOTAL,185151,306849,FALSE,20250910,FALSE
2020,CALIFORNIA,CA,6,93,71,US HOUSE,37,GEN,FALSE,FALSE,ERROL WEBBER,REPUBLICAN,FALSE,TOTAL,41705,296621,FALSE,20250910,FALSE
2020,CALIFORNIA,CA,6,93,71,US HOUSE,37,GEN,FALSE,FALSE,KAREN BASS,DEMOCRAT,FALSE,TOTAL,254916,296621,FALSE,20250910,FALSE
2020,CALIFORNIA,CA,6,93,71,US HOUSE,38,GEN,FALSE,FALSE,LINDA T SANCHEZ,DEMOCRAT,FALSE,TOTAL,190467,256206,FALSE,20250910,FALSE
2020,CALIFORNIA,CA,6,93,71,US HOUSE,38,GEN,FALSE,FALSE,MICHAEL TOLAR,DEMOCRAT,FALSE,TOTAL,65739,256206,FALSE,20250910,FALSE
2020,CALIFORNIA,CA,6,93,71,US HOUSE,39,GEN,FALSE,FALSE,GILBERT RAY CISNEROS JR,DEMOCRAT,FALSE,TOTAL,169837,343783,FALSE,20250910,FALSE
2020,CALIFORNIA,CA,6,93,71,US HOUSE,39,GEN,FALSE,FALSE,YOUNG KIM,REPUBLICAN,FALSE,TOTAL,173946,343783,FALSE,20250910,FALSE
2020,CALIFORNIA,CA,6,93,71,US HOUSE,40,GEN,FALSE,FALSE,C ANTONIO DELGADO,REPUBLICAN,FALSE,TOTAL,50809,186381,FALSE,20250910,FALSE
2020,CALIFORNIA,CA,6,93,71,US HOUSE,40,GEN,FALSE,FALSE,LUCILLE ROYBAL-ALLARD,DEMOCRAT,FALSE,TOTAL,135572,186381,FALSE,20250910,FALSE
2020,CALIFORNIA,CA,6,93,71,US HOUSE,41,GEN,FALSE,FALSE,AJA SMITH,REPUBLICAN,FALSE,TOTAL,94447,262573,FALSE,20250910,FALSE
2020,CALIFORNIA,CA,6,93,71,US HOUSE,41,GEN,FALSE,FALSE,MARK TAKANO,DEMOCRAT,FALSE,TOTAL,168126,262573,FALSE,20250910,FALSE
2020,CALIFORNIA,CA,6,93,71,US HOUSE,42,GEN,FALSE,FALSE,KEN CALVERT,REPUBLICAN,FALSE,TOTAL,210274,368047,FALSE,20250910,FALSE
2020,CALIFORNIA,CA,6,93,71,US HOUSE,42,GEN,FALSE,FALSE,"WILLIAM \""LIAM\"" O'MARA",DEMOCRAT,FALSE,TOTAL,157773,368047,FALSE,20250910,FALSE
2020,CALIFORNIA,CA,6,93,71,US HOUSE,43,GEN,FALSE,FALSE,JOE E COLLINS III,REPUBLICAN,FALSE,TOTAL,78688,277898,FALSE,20250910,FALSE
2020,CALIFORNIA,CA,6,93,71,US HOUSE,43,GEN,FALSE,FALSE,MAXINE WATERS,DEMOCRAT,FALSE,TOTAL,199210,277898,FALSE,20250910,FALSE
2020,CALIFORNIA,CA,6,93,71,US HOUSE,44,GEN,FALSE,FALSE,ANALILIA JOYA,DEMOCRAT,FALSE,TOTAL,66375,206036,FALSE,20250910,FALSE
2020,CALIFORNIA,CA,6,93,71,US HOUSE,44,GEN,FALSE,FALSE,NANETTE DIAZ BARRAGAN,DEMOCRAT,FALSE,TOTAL,139661,206036,FALSE,20250910,FALSE
